Date,GOOGL,TSLA,FB,AMZN,AAPL,MSFT,VOD,ADBE,NVDA,CRM
2017-11-28,1063.290039,63.50999832,182.4199982,1193.599976,41.38184357,80.68174744,24.58607483,185.3999939,52.20117569,106.4599991
2017-11-29,1037.380005,61.50799942,175.1300049,1161.27002,40.52344894,79.21791077,24.63434792,176.8500061,48.66096878,103.5299988
2017-11-30,1036.170044,61.77000046,177.1799927,1176.75,41.09012604,80.00685883,24.76306915,181.4700012,49.72378159,104.3199997
2017-12-01,1025.069946,61.30599976,175.1000061,1162.349976,40.89884567,80.09241486,24.72284508,179.5200043,48.97312546,103.8300018
2017-12-04,1011.869995,61.04000092,171.4700012,1133.949951,40.59996796,77.06969452,24.72284508,168.4400024,46.24304199,99.84999847
2017-12-05,1019.599976,60.74000168,172.8300018,1141.569946,40.56171036,77.55446625,24.62630272,167.5399933,46.51059341,100.6900024
2017-12-06,1032.719971,62.65200043,176.0599976,1152.349976,40.41106796,78.68560028,24.52171326,173.5200043,46.88715363,102.9199982
2017-12-07,1044.569946,62.2480011,180.1399994,1159.790039,40.48519897,78.40995026,24.97224617,174.6100006,47.56348801,104.0699997
2017-12-08,1049.380005,63.02600098,179,1162,40.49714279,79.9973526,25.1170578,173.5700073,47.43962097,103.4400024
2017-12-11,1051.969971,65.78199768,179.0399933,1168.920044,41.28619766,81.01441956,25.1411953,174.3099976,48.22494507,104.5400009
2017-12-12,1048.77002,68.20600128,176.9600067,1165.079956,41.05426407,81.34712219,25.1411953,172.5399933,47.27858734,103.6699982
2017-12-13,1051.390015,67.80599976,178.3000031,1164.130005,41.19055939,81.12849426,25.21359825,176.8300018,46.1241188,103.9400024
2017-12-14,1057.469971,67.57800293,178.3899994,1174.26001,41.17860794,80.50113678,25.15728569,175,46.195961,104.2399979
2017-12-15,1072,68.69000244,180.1799927,1179.140015,41.59703445,82.55431366,24.99638176,177.5099945,47.45696259,105.4800034
2017-12-18,1085.089966,67.77400208,180.8200073,1190.579956,42.18283844,82.10753632,25.27796364,176.7400055,49.02761841,105.0800018
2017-12-19,1079.780029,66.22000122,179.5099945,1187.380005,41.73331833,81.58474731,25.30209923,174.9700012,48.58416748,104.2600021
2017-12-20,1073.560059,65.79599762,177.8899994,1177.619995,41.68790436,81.29007721,25.26187134,174.25,48.75511551,103.3899994
2017-12-21,1070.849976,66.33200073,177.4499969,1174.76001,41.84570313,81.27108002,25.56759071,174.5599976,48.52967072,103.6200027
2017-12-22,1068.859985,65.04000092,177.1999969,1168.359985,41.84570313,81.28057861,25.63195038,175,48.37607956,102.6299973
2017-12-26,1065.849976,63.45800018,175.9900055,1176.76001,40.78407669,81.17601013,25.63195038,174.4400024,48.91366577,102.5400009
2017-12-27,1060.199951,62.32799911,177.6199951,1182.26001,40.79125595,81.47068787,25.51127243,175.3600006,48.84677887,102.6500015
2017-12-28,1055.949951,63.0719986,177.9199982,1186.099976,40.90602112,81.48018646,25.68826675,175.5500031,48.90375137,102.7900009
2017-12-29,1053.400024,62.27000046,176.4600067,1169.469971,40.46367645,81.30909729,25.66413307,175.2400055,47.93757248,102.2300034
2018-01-02,1073.209961,64.10600281,181.4199982,1189.01001,41.18816376,81.69881439,25.90548897,177.6999969,49.38684845,104.4100037
2018-01-03,1091.52002,63.45000076,184.6699982,1204.199951,41.18099213,82.07901764,25.73653603,181.0399933,52.63718033,105.2900009
2018-01-04,1095.76001,62.92399979,184.3300018,1209.589966,41.37227631,82.80142975,25.99398422,183.2200012,52.91466141,106.6800003
2018-01-05,1110.290039,63.31600189,186.8500061,1229.140015,41.8433075,83.82801819,26.21120453,185.3399963,53.36306,108.0999985
2018-01-08,1114.209961,67.28199768,188.2799988,1246.869995,41.68790436,83.91356659,26.28360748,185.0399933,54.99813843,108.8600006
2018-01-09,1112.790039,66.73799896,187.8699951,1252.699951,41.68311691,83.85655212,26.22729301,186.6999969,54.98327637,109.1500015
2018-01-10,1110.140015,66.95999908,187.8399963,1254.329956,41.67354584,83.47632599,25.46300316,187.1100006,55.4143486,108.8000031
2018-01-11,1112.050049,67.58999634,187.7700043,1276.680054,41.91025543,83.72345734,25.29405212,188.9199982,55.51344681,109.0999985
2018-01-12,1130.650024,67.2440033,179.3699951,1305.199951,42.34304047,85.16827393,25.68826675,195.0500031,55.24092865,110.2399979
2018-01-16,1130.699951,68.01200104,178.3899994,1304.859985,42.12784576,83.98011017,26.01007462,192.4600067,54.52991867,108.8899994
2018-01-17,1139.099976,69.43199921,177.6000061,1295,42.82365036,85.6815567,25.19750977,196.4900055,55.67199326,110.0400009
2018-01-18,1135.969971,68.91400146,179.8000031,1293.319946,42.86189651,85.64354706,25.40668678,196.1999969,55.60262299,111.7699966
2018-01-19,1143.5,70.0039978,181.2899933,1294.579956,42.67061615,85.5484848,25.40668678,195.7299957,57.00731659,111.9300003
2018-01-22,1164.160034,70.31199646,185.3699951,1327.310059,42.32152557,87.07886505,25.87330627,197.8399963,57.89421844,112.8899994
2018-01-23,1176.170044,70.55799866,189.3500061,1362.540039,42.33108521,87.35452271,26.00202942,200.0899963,59.18741989,113.2399979
2018-01-24,1171.290039,69.1780014,186.5500031,1357.51001,41.65680695,87.27848053,26.0422554,197.7799988,58.41695404,112.8499985
2018-01-25,1182.140015,67.52799988,187.4799957,1377.949951,40.91320038,87.76326752,25.90548897,197.5099945,58.55321121,111.9599991
2018-01-26,1187.560059,68.56999969,190,1402.050049,41.00883865,89.4076767,26.06639099,201.3000031,60.28242493,113.6999969
2018-01-29,1186.47998,69.90599823,185.9799957,1417.680054,40.16001129,89.27459717,25.81698799,198.2299957,61.15446472,113.3000031
2018-01-30,1177.369995,69.16400146,187.1199951,1437.819946,39.92331314,88.15297699,25.79285622,196.8999939,60.13131332,112.2300034
2018-01-31,1182.219971,70.86199951,186.8899994,1450.890015,40.03328705,90.31070709,25.92157745,199.7599945,60.89434814,113.9100037
2018-02-01,1181.589966,69.84999847,193.0899963,1390,40.11697388,89.59778595,24.78720856,199.3800049,59.58132172,112.7399979
2018-02-02,1119.199951,68.75,190.2799988,1429.949951,38.37629318,87.24046326,24.98029137,195.6399994,57.85210037,110.7799988
2018-02-05,1062.390015,66.62599945,181.2599945,1390,37.41748428,83.64743042,23.41952515,190.2700043,52.94190979,107.6500015
2018-02-06,1084.430054,66.79399872,185.3099976,1442.839966,38.98122025,86.81271362,23.82983208,194.4700012,55.88504791,109.5699997
2018-02-07,1055.410034,69,180.1799927,1416.780029,38.1467514,85.17778015,23.64478874,192.3399963,56.68276978,110.0500031
2018-02-08,1007.710022,63.04600143,171.5800018,1350.5,37.09708023,80.80531311,22.84831619,185.1600037,53.88828278,104.0299988
2018-02-09,1046.27002,62.08399963,176.1100006,1339.599976,37.55082703,83.81851959,22.96095276,187.9900055,57.49535751,106.9800034
2018-02-12,1054.560059,63.14599991,176.4100037,1386.22998,39.06333542,84.72151947,22.88854408,192.1499939,56.49200821,108.5500031
2018-02-13,1054.140015,64.73200226,173.1499939,1414.51001,39.45467377,85.38690186,22.78395462,193.4799957,57.63160706,107.6900024
2018-02-14,1072.699951,64.46199799,179.5200043,1451.050049,40.18210602,86.72390747,22.90463257,197.1300049,59.80923843,109.0199966
2018-02-15,1091.359985,66.81400299,179.9600067,1461.76001,41.53134918,88.49067688,23.12989807,202.9700012,61.06776047,113.1200027
2018-02-16,1095.5,67.09799957,177.3600006,1448.689941,41.39690399,87.86037445,23.3149395,201.5599976,60.40877151,112.8600006
2018-02-20,1103.589966,66.95400238,176.0099945,1468.349976,41.25766373,88.54797363,23.04944611,202.9799957,61.70692825,114.3499985
2018-02-21,1113.75,66.66000366,177.9100037,1482.920044,41.07040024,87.37332153,22.72763824,202.0899963,59.83154678,114.4800034
2018-02-22,1109.900024,69.23400116,178.9900055,1485.339966,41.41371155,87.60251617,22.81613922,202.6100006,60.0273819,113
2018-02-23,1128.089966,70.41000366,183.2899933,1500,42.13394928,89.8276825,23.2988472,209.7400055,60.96441269,114.9599991
2018-02-26,1143.699951,71.48400116,184.9299927,1521.949951,42.96702194,91.1264801,23.43561363,212.1499939,61.12554169,116.6500015
2018-02-27,1117.51001,70.19799805,181.4600067,1511.97998,42.82778168,89.96137238,22.99313164,208.8200073,60.99664688,116.4700012
2018-02-28,1103.920044,68.61199951,178.3200073,1512.449951,42.76295471,89.55072784,22.77590942,209.1300049,59.99019241,116.25
2018-03-01,1071.410034,66.18599701,175.9400024,1493.449951,42.01390457,88.67211914,22.45410347,206.0299988,57.56332397,119.4300003
2018-03-02,1084.140015,67.02400208,176.6199951,1500.25,42.30441666,88.86312866,22.56673813,209.7899933,58.63669586,121.9199982
2018-03-05,1094.76001,66.66999817,180.3999939,1523.609985,42.4508667,89.42655945,22.81613922,211.1600037,58.41607285,122.5
2018-03-06,1100.900024,65.63999939,179.7799988,1537.640015,42.41484451,89.12097168,22.97703934,212.0099945,60.02985382,124.4800034
2018-03-07,1115.040039,66.45999908,183.7100067,1545,42.02112579,89.63668823,23.03335571,216.8600006,59.95053482,125.3300018
2018-03-08,1129.380005,65.81999969,182.3399963,1551.859985,42.47966385,90.18102264,23.2988472,216.3999939,59.78691864,126.3600006
2018-03-09,1160.839966,65.43399811,185.2299957,1578.890015,43.20949936,92.1960907,23.36320877,221.1100006,60.81567764,127.4100037
2018-03-12,1165.930054,69.10199738,184.7599945,1598.390015,43.62725067,92.41573334,23.36320877,220.9400024,61.91384125,126.7799988
2018-03-13,1139.910034,68.36799622,181.8800049,1588.180054,43.20710754,90.1619339,23.04140091,219.7599945,61.40566254,126.7300034
2018-03-14,1148.890015,65.3259964,184.1900024,1591,42.8397789,89.62712097,23.12185287,218.4400024,61.66099167,127.9899979
